,xc,yc,radius,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80
1525,12,6,45,13,51,11,51,13,-39,11,-39,57,7,-33,7,57,5,57,5,14,51,10,51,14,-39,10,-39,57,8,-33,8,57,4,57,4,15,51,9,51,15,-39,9,-39,57,9,-33,9,57,3,57,3,16,51,8,51,16,-39,8,-39,57,10,-33,10,57,2,57,2,17,51,7,51,17,-39,7,-39,57,11,-33,11,57,1,57,1,18,50,6,50,18,-38,6,-38,56,12,-32,12,56,0,56,0,19,50,5,50,19,-38,5,-38,56,13,-32,13,56,-1,56,-1,20,50,4,50,20,-38,4,-38,56,14,-32,14,56,-2,56,-2,21,50,3,50,21,-38,3,-38,56,15,-32,15,56,-3,56,-3,22,50,2,50,22,-38,2,-38,56,16,-32,16,56,-4,56,-4
1526,7,4,43,8,47,6,47,8,-39,6,-39,50,5,-36,5,50,3,50,3,9,47,5,47,9,-39,5,-39,50,6,-36,6,50,2,50,2,10,47,4,47,10,-39,4,-39,50,7,-36,7,50,1,50,1,11,47,3,47,11,-39,3,-39,50,8,-36,8,50,0,50,0,12,47,2,47,12,-39,2,-39,50,9,-36,9,50,-1,50,-1,13,46,1,46,13,-38,1,-38,49,10,-35,10,49,-2,49,-2,14,46,0,46,14,-38,0,-38,49,11,-35,11,49,-3,49,-3,15,46,-1,46,15,-38,-1,-38,49,12,-35,12,49,-4,49,-4,16,46,-2,46,16,-38,-2,-38,49,13,-35,13,49,-5,49,-5,17,46,-3,46,17,-38,-3,-38,49,14,-35,14,49,-6,49,-6
1527,8,6,29,9,35,7,35,9,-23,7,-23,37,7,-21,7,37,5,37,5,10,35,6,35,10,-23,6,-23,37,8,-21,8,37,4,37,4,11,35,5,35,11,-23,5,-23,37,9,-21,9,37,3,37,3,12,35,4,35,12,-23,4,-23,37,10,-21,10,37,2,37,2,13,34,3,34,13,-22,3,-22,36,11,-20,11,36,1,36,1,14,34,2,34,14,-22,2,-22,36,12,-20,12,36,0,36,0,15,34,1,34,15,-22,1,-22,36,13,-20,13,36,-1,36,-1,16,34,0,34,16,-22,0,-22,36,14,-20,14,36,-2,36,-2,17,33,-1,33,17,-21,-1,-21,35,15,-19,15,35,-3,35,-3,18,33,-2,33,18,-21,-2,-21,35,16,-19,16,35,-4,35,-4
1528,2,1,35,3,36,1,36,3,-34,1,-34,37,2,-33,2,37,0,37,0,4,36,0,36,4,-34,0,-34,37,3,-33,3,37,-1,37,-1,5,36,-1,36,5,-34,-1,-34,37,4,-33,4,37,-2,37,-2,6,36,-2,36,6,-34,-2,-34,37,5,-33,5,37,-3,37,-3,7,36,-3,36,7,-34,-3,-34,37,6,-33,6,37,-4,37,-4,8,35,-4,35,8,-33,-4,-33,36,7,-32,7,36,-5,36,-5,9,35,-5,35,9,-33,-5,-33,36,8,-32,8,36,-6,36,-6,10,35,-6,35,10,-33,-6,-33,36,9,-32,9,36,-7,36,-7,11,35,-7,35,11,-33,-7,-33,36,10,-32,10,36,-8,36,-8,12,34,-8,34,12,-32,-8,-32,35,11,-31,11,35,-9,35,-9
1529,14,2,20,15,22,13,22,15,-18,13,-18,34,3,-6,3,34,1,34,1,16,22,12,22,16,-18,12,-18,34,4,-6,4,34,0,34,0,17,22,11,22,17,-18,11,-18,34,5,-6,5,34,-1,34,-1,18,21,10,21,18,-17,10,-17,33,6,-5,6,33,-2,33,-2,19,21,9,21,19,-17,9,-17,33,7,-5,7,33,-3,33,-3,20,21,8,21,20,-17,8,-17,33,8,-5,8,33,-4,33,-4,21,20,7,20,21,-16,7,-16,32,9,-4,9,32,-5,32,-5,22,20,6,20,22,-16,6,-16,32,10,-4,10,32,-6,32,-6,23,19,5,19,23,-15,5,-15,31,11,-3,11,31,-7,31,-7,24,19,4,19,24,-15,4,-15,31,12,-3,12,31,-8,31,-8
1530,12,3,24,13,27,11,27,13,-21,11,-21,36,4,-12,4,36,2,36,2,14,27,10,27,14,-21,10,-21,36,5,-12,5,36,1,36,1,15,27,9,27,15,-21,9,-21,36,6,-12,6,36,0,36,0,16,27,8,27,16,-21,8,-21,36,7,-12,7,36,-1,36,-1,17,26,7,26,17,-20,7,-20,35,8,-11,8,35,-2,35,-2,18,26,6,26,18,-20,6,-20,35,9,-11,9,35,-3,35,-3,19,26,5,26,19,-20,5,-20,35,10,-11,10,35,-4,35,-4,20,25,4,25,20,-19,4,-19,34,11,-10,11,34,-5,34,-5,21,25,3,25,21,-19,3,-19,34,12,-10,12,34,-6,34,-6,22,24,2,24,22,-18,2,-18,33,13,-9,13,33,-7,33,-7
1531,15,5,44,16,49,14,49,16,-39,14,-39,59,6,-29,6,59,4,59,4,17,49,13,49,17,-39,13,-39,59,7,-29,7,59,3,59,3,18,49,12,49,18,-39,12,-39,59,8,-29,8,59,2,59,2,19,49,11,49,19,-39,11,-39,59,9,-29,9,59,1,59,1,20,49,10,49,20,-39,10,-39,59,10,-29,10,59,0,59,0,21,48,9,48,21,-38,9,-38,58,11,-28,11,58,-1,58,-1,22,48,8,48,22,-38,8,-38,58,12,-28,12,58,-2,58,-2,23,48,7,48,23,-38,7,-38,58,13,-28,13,58,-3,58,-3,24,48,6,48,24,-38,6,-38,58,14,-28,14,58,-4,58,-4,25,48,5,48,25,-38,5,-38,58,15,-28,15,58,-5,58,-5
1532,8,11,45,9,56,7,56,9,-34,7,-34,53,12,-37,12,53,10,53,10,10,56,6,56,10,-34,6,-34,53,13,-37,13,53,9,53,9,11,56,5,56,11,-34,5,-34,53,14,-37,14,53,8,53,8,12,56,4,56,12,-34,4,-34,53,15,-37,15,53,7,53,7,13,56,3,56,13,-34,3,-34,53,16,-37,16,53,6,53,6,14,55,2,55,14,-33,2,-33,52,17,-36,17,52,5,52,5,15,55,1,55,15,-33,1,-33,52,18,-36,18,52,4,52,4,16,55,0,55,16,-33,0,-33,52,19,-36,19,52,3,52,3,17,55,-1,55,17,-33,-1,-33,52,20,-36,20,52,2,52,2,18,55,-2,55,18,-33,-2,-33,52,21,-36,21,52,1,52,1
1533,11,9,22,12,31,10,31,12,-13,10,-13,33,10,-11,10,33,8,33,8,13,31,9,31,13,-13,9,-13,33,11,-11,11,33,7,33,7,14,31,8,31,14,-13,8,-13,33,12,-11,12,33,6,33,6,15,30,7,30,15,-12,7,-12,32,13,-10,13,32,5,32,5,16,30,6,30,16,-12,6,-12,32,14,-10,14,32,4,32,4,17,30,5,30,17,-12,5,-12,32,15,-10,15,32,3,32,3,18,30,4,30,18,-12,4,-12,32,16,-10,16,32,2,32,2,19,29,3,29,19,-11,3,-11,31,17,-9,17,31,1,31,1,20,29,2,29,20,-11,2,-11,31,18,-9,18,31,0,31,0,21,28,1,28,21,-10,1,-10,30,19,-8,19,30,-1,30,-1
1534,15,6,25,16,31,14,31,16,-19,14,-19,40,7,-10,7,40,5,40,5,17,31,13,31,17,-19,13,-19,40,8,-10,8,40,4,40,4,18,31,12,31,18,-19,12,-19,40,9,-10,9,40,3,40,3,19,31,11,31,19,-19,11,-19,40,10,-10,10,40,2,40,2,20,30,10,30,20,-18,10,-18,39,11,-9,11,39,1,39,1,21,30,9,30,21,-18,9,-18,39,12,-9,12,39,0,39,0,22,30,8,30,22,-18,8,-18,39,13,-9,13,39,-1,39,-1,23,29,7,29,23,-17,7,-17,38,14,-8,14,38,-2,38,-2,24,29,6,29,24,-17,6,-17,38,15,-8,15,38,-3,38,-3,25,28,5,28,25,-16,5,-16,37,16,-7,16,37,-4,37,-4
1535,14,15,42,15,57,13,57,15,-27,13,-27,56,16,-28,16,56,14,56,14,16,57,12,57,16,-27,12,-27,56,17,-28,17,56,13,56,13,17,57,11,57,17,-27,11,-27,56,18,-28,18,56,12,56,12,18,57,10,57,18,-27,10,-27,56,19,-28,19,56,11,56,11,19,57,9,57,19,-27,9,-27,56,20,-28,20,56,10,56,10,20,56,8,56,20,-26,8,-26,55,21,-27,21,55,9,55,9,21,56,7,56,21,-26,7,-26,55,22,-27,22,55,8,55,8,22,56,6,56,22,-26,6,-26,55,23,-27,23,55,7,55,7,23,56,5,56,23,-26,5,-26,55,24,-27,24,55,6,55,6,24,56,4,56,24,-26,4,-26,55,25,-27,25,55,5,55,5
1536,8,1,32,9,33,7,33,9,-31,7,-31,40,2,-24,2,40,0,40,0,10,33,6,33,10,-31,6,-31,40,3,-24,3,40,-1,40,-1,11,33,5,33,11,-31,5,-31,40,4,-24,4,40,-2,40,-2,12,33,4,33,12,-31,4,-31,40,5,-24,5,40,-3,40,-3,13,32,3,32,13,-30,3,-30,39,6,-23,6,39,-4,39,-4,14,32,2,32,14,-30,2,-30,39,7,-23,7,39,-5,39,-5,15,32,1,32,15,-30,1,-30,39,8,-23,8,39,-6,39,-6,16,32,0,32,16,-30,0,-30,39,9,-23,9,39,-7,39,-7,17,31,-1,31,17,-29,-1,-29,38,10,-22,10,38,-8,38,-8,18,31,-2,31,18,-29,-2,-29,38,11,-22,11,38,-9,38,-9
1537,6,12,33,7,45,5,45,7,-21,5,-21,39,13,-27,13,39,11,39,11,8,45,4,45,8,-21,4,-21,39,14,-27,14,39,10,39,10,9,45,3,45,9,-21,3,-21,39,15,-27,15,39,9,39,9,10,45,2,45,10,-21,2,-21,39,16,-27,16,39,8,39,8,11,44,1,44,11,-20,1,-20,38,17,-26,17,38,7,38,7,12,44,0,44,12,-20,0,-20,38,18,-26,18,38,6,38,6,13,44,-1,44,13,-20,-1,-20,38,19,-26,19,38,5,38,5,14,44,-2,44,14,-20,-2,-20,38,20,-26,20,38,4,38,4,15,43,-3,43,15,-19,-3,-19,37,21,-25,21,37,3,37,3,16,43,-4,43,16,-19,-4,-19,37,22,-25,22,37,2,37,2
1538,5,7,33,6,40,4,40,6,-26,4,-26,38,8,-28,8,38,6,38,6,7,40,3,40,7,-26,3,-26,38,9,-28,9,38,5,38,5,8,40,2,40,8,-26,2,-26,38,10,-28,10,38,4,38,4,9,40,1,40,9,-26,1,-26,38,11,-28,11,38,3,38,3,10,39,0,39,10,-25,0,-25,37,12,-27,12,37,2,37,2,11,39,-1,39,11,-25,-1,-25,37,13,-27,13,37,1,37,1,12,39,-2,39,12,-25,-2,-25,37,14,-27,14,37,0,37,0,13,39,-3,39,13,-25,-3,-25,37,15,-27,15,37,-1,37,-1,14,38,-4,38,14,-24,-4,-24,36,16,-26,16,36,-2,36,-2,15,38,-5,38,15,-24,-5,-24,36,17,-26,17,36,-3,36,-3
1539,12,2,25,13,27,11,27,13,-23,11,-23,37,3,-13,3,37,1,37,1,14,27,10,27,14,-23,10,-23,37,4,-13,4,37,0,37,0,15,27,9,27,15,-23,9,-23,37,5,-13,5,37,-1,37,-1,16,27,8,27,16,-23,8,-23,37,6,-13,6,37,-2,37,-2,17,26,7,26,17,-22,7,-22,36,7,-12,7,36,-3,36,-3,18,26,6,26,18,-22,6,-22,36,8,-12,8,36,-4,36,-4,19,26,5,26,19,-22,5,-22,36,9,-12,9,36,-5,36,-5,20,25,4,25,20,-21,4,-21,35,10,-11,10,35,-6,35,-6,21,25,3,25,21,-21,3,-21,35,11,-11,11,35,-7,35,-7,22,24,2,24,22,-20,2,-20,34,12,-10,12,34,-8,34,-8
1540,11,8,45,12,53,10,53,12,-37,10,-37,56,9,-34,9,56,7,56,7,13,53,9,53,13,-37,9,-37,56,10,-34,10,56,6,56,6,14,53,8,53,14,-37,8,-37,56,11,-34,11,56,5,56,5,15,53,7,53,15,-37,7,-37,56,12,-34,12,56,4,56,4,16,53,6,53,16,-37,6,-37,56,13,-34,13,56,3,56,3,17,52,5,52,17,-36,5,-36,55,14,-33,14,55,2,55,2,18,52,4,52,18,-36,4,-36,55,15,-33,15,55,1,55,1,19,52,3,52,19,-36,3,-36,55,16,-33,16,55,0,55,0,20,52,2,52,20,-36,2,-36,55,17,-33,17,55,-1,55,-1,21,52,1,52,21,-36,1,-36,55,18,-33,18,55,-2,55,-2
1541,5,1,38,6,39,4,39,6,-37,4,-37,43,2,-33,2,43,0,43,0,7,39,3,39,7,-37,3,-37,43,3,-33,3,43,-1,43,-1,8,39,2,39,8,-37,2,-37,43,4,-33,4,43,-2,43,-2,9,39,1,39,9,-37,1,-37,43,5,-33,5,43,-3,43,-3,10,39,0,39,10,-37,0,-37,43,6,-33,6,43,-4,43,-4,11,38,-1,38,11,-36,-1,-36,42,7,-32,7,42,-5,42,-5,12,38,-2,38,12,-36,-2,-36,42,8,-32,8,42,-6,42,-6,13,38,-3,38,13,-36,-3,-36,42,9,-32,9,42,-7,42,-7,14,38,-4,38,14,-36,-4,-36,42,10,-32,10,42,-8,42,-8,15,37,-5,37,15,-35,-5,-35,41,11,-31,11,41,-9,41,-9
1542,13,14,25,14,39,12,39,14,-11,12,-11,38,15,-12,15,38,13,38,13,15,39,11,39,15,-11,11,-11,38,16,-12,16,38,12,38,12,16,39,10,39,16,-11,10,-11,38,17,-12,17,38,11,38,11,17,39,9,39,17,-11,9,-11,38,18,-12,18,38,10,38,10,18,38,8,38,18,-10,8,-10,37,19,-11,19,37,9,37,9,19,38,7,38,19,-10,7,-10,37,20,-11,20,37,8,37,8,20,38,6,38,20,-10,6,-10,37,21,-11,21,37,7,37,7,21,37,5,37,21,-9,5,-9,36,22,-10,22,36,6,36,6,22,37,4,37,22,-9,4,-9,36,23,-10,23,36,5,36,5,23,36,3,36,23,-8,3,-8,35,24,-9,24,35,4,35,4
1543,2,8,44,3,52,1,52,3,-36,1,-36,46,9,-42,9,46,7,46,7,4,52,0,52,4,-36,0,-36,46,10,-42,10,46,6,46,6,5,52,-1,52,5,-36,-1,-36,46,11,-42,11,46,5,46,5,6,52,-2,52,6,-36,-2,-36,46,12,-42,12,46,4,46,4,7,52,-3,52,7,-36,-3,-36,46,13,-42,13,46,3,46,3,8,51,-4,51,8,-35,-4,-35,45,14,-41,14,45,2,45,2,9,51,-5,51,9,-35,-5,-35,45,15,-41,15,45,1,45,1,10,51,-6,51,10,-35,-6,-35,45,16,-41,16,45,0,45,0,11,51,-7,51,11,-35,-7,-35,45,17,-41,17,45,-1,45,-1,12,51,-8,51,12,-35,-8,-35,45,18,-41,18,45,-2,45,-2
1544,7,12,24,8,36,6,36,8,-12,6,-12,31,13,-17,13,31,11,31,11,9,36,5,36,9,-12,5,-12,31,14,-17,14,31,10,31,10,10,36,4,36,10,-12,4,-12,31,15,-17,15,31,9,31,9,11,36,3,36,11,-12,3,-12,31,16,-17,16,31,8,31,8,12,35,2,35,12,-11,2,-11,30,17,-16,17,30,7,30,7,13,35,1,35,13,-11,1,-11,30,18,-16,18,30,6,30,6,14,35,0,35,14,-11,0,-11,30,19,-16,19,30,5,30,5,15,34,-1,34,15,-10,-1,-10,29,20,-15,20,29,4,29,4,16,34,-2,34,16,-10,-2,-10,29,21,-15,21,29,3,29,3,17,33,-3,33,17,-9,-3,-9,28,22,-14,22,28,2,28,2
1545,3,14,31,4,45,2,45,4,-17,2,-17,34,15,-28,15,34,13,34,13,5,45,1,45,5,-17,1,-17,34,16,-28,16,34,12,34,12,6,45,0,45,6,-17,0,-17,34,17,-28,17,34,11,34,11,7,45,-1,45,7,-17,-1,-17,34,18,-28,18,34,10,34,10,8,44,-2,44,8,-16,-2,-16,33,19,-27,19,33,9,33,9,9,44,-3,44,9,-16,-3,-16,33,20,-27,20,33,8,33,8,10,44,-4,44,10,-16,-4,-16,33,21,-27,21,33,7,33,7,11,44,-5,44,11,-16,-5,-16,33,22,-27,22,33,6,33,6,12,43,-6,43,12,-15,-6,-15,32,23,-26,23,32,5,32,5,13,43,-7,43,13,-15,-7,-15,32,24,-26,24,32,4,32,4
1546,12,11,41,13,52,11,52,13,-30,11,-30,53,12,-29,12,53,10,53,10,14,52,10,52,14,-30,10,-30,53,13,-29,13,53,9,53,9,15,52,9,52,15,-30,9,-30,53,14,-29,14,53,8,53,8,16,52,8,52,16,-30,8,-30,53,15,-29,15,53,7,53,7,17,52,7,52,17,-30,7,-30,53,16,-29,16,53,6,53,6,18,51,6,51,18,-29,6,-29,52,17,-28,17,52,5,52,5,19,51,5,51,19,-29,5,-29,52,18,-28,18,52,4,52,4,20,51,4,51,20,-29,4,-29,52,19,-28,19,52,3,52,3,21,51,3,51,21,-29,3,-29,52,20,-28,20,52,2,52,2,22,51,2,51,22,-29,2,-29,52,21,-28,21,52,1,52,1
1547,7,3,36,8,39,6,39,8,-33,6,-33,43,4,-29,4,43,2,43,2,9,39,5,39,9,-33,5,-33,43,5,-29,5,43,1,43,1,10,39,4,39,10,-33,4,-33,43,6,-29,6,43,0,43,0,11,39,3,39,11,-33,3,-33,43,7,-29,7,43,-1,43,-1,12,39,2,39,12,-33,2,-33,43,8,-29,8,43,-2,43,-2,13,38,1,38,13,-32,1,-32,42,9,-28,9,42,-3,42,-3,14,38,0,38,14,-32,0,-32,42,10,-28,10,42,-4,42,-4,15,38,-1,38,15,-32,-1,-32,42,11,-28,11,42,-5,42,-5,16,38,-2,38,16,-32,-2,-32,42,12,-28,12,42,-6,42,-6,17,37,-3,37,17,-31,-3,-31,41,13,-27,13,41,-7,41,-7
1548,10,7,21,11,28,9,28,11,-14,9,-14,31,8,-11,8,31,6,31,6,12,28,8,28,12,-14,8,-14,31,9,-11,9,31,5,31,5,13,28,7,28,13,-14,7,-14,31,10,-11,10,31,4,31,4,14,27,6,27,14,-13,6,-13,30,11,-10,11,30,3,30,3,15,27,5,27,15,-13,5,-13,30,12,-10,12,30,2,30,2,16,27,4,27,16,-13,4,-13,30,13,-10,13,30,1,30,1,17,26,3,26,17,-12,3,-12,29,14,-9,14,29,0,29,0,18,26,2,26,18,-12,2,-12,29,15,-9,15,29,-1,29,-1,19,25,1,25,19,-11,1,-11,28,16,-8,16,28,-2,28,-2,20,25,0,25,20,-11,0,-11,28,17,-8,17,28,-3,28,-3
1549,15,5,27,16,32,14,32,16,-22,14,-22,42,6,-12,6,42,4,42,4,17,32,13,32,17,-22,13,-22,42,7,-12,7,42,3,42,3,18,32,12,32,18,-22,12,-22,42,8,-12,8,42,2,42,2,19,32,11,32,19,-22,11,-22,42,9,-12,9,42,1,42,1,20,31,10,31,20,-21,10,-21,41,10,-11,10,41,0,41,0,21,31,9,31,21,-21,9,-21,41,11,-11,11,41,-1,41,-1,22,31,8,31,22,-21,8,-21,41,12,-11,12,41,-2,41,-2,23,30,7,30,23,-20,7,-20,40,13,-10,13,40,-3,40,-3,24,30,6,30,24,-20,6,-20,40,14,-10,14,40,-4,40,-4,25,30,5,30,25,-20,5,-20,40,15,-10,15,40,-5,40,-5
1550,12,5,41,13,46,11,46,13,-36,11,-36,53,6,-29,6,53,4,53,4,14,46,10,46,14,-36,10,-36,53,7,-29,7,53,3,53,3,15,46,9,46,15,-36,9,-36,53,8,-29,8,53,2,53,2,16,46,8,46,16,-36,8,-36,53,9,-29,9,53,1,53,1,17,46,7,46,17,-36,7,-36,53,10,-29,10,53,0,53,0,18,45,6,45,18,-35,6,-35,52,11,-28,11,52,-1,52,-1,19,45,5,45,19,-35,5,-35,52,12,-28,12,52,-2,52,-2,20,45,4,45,20,-35,4,-35,52,13,-28,13,52,-3,52,-3,21,45,3,45,21,-35,3,-35,52,14,-28,14,52,-4,52,-4,22,45,2,45,22,-35,2,-35,52,15,-28,15,52,-5,52,-5
1551,11,8,29,12,37,10,37,12,-21,10,-21,40,9,-18,9,40,7,40,7,13,37,9,37,13,-21,9,-21,40,10,-18,10,40,6,40,6,14,37,8,37,14,-21,8,-21,40,11,-18,11,40,5,40,5,15,37,7,37,15,-21,7,-21,40,12,-18,12,40,4,40,4,16,36,6,36,16,-20,6,-20,39,13,-17,13,39,3,39,3,17,36,5,36,17,-20,5,-20,39,14,-17,14,39,2,39,2,18,36,4,36,18,-20,4,-20,39,15,-17,15,39,1,39,1,19,36,3,36,19,-20,3,-20,39,16,-17,16,39,0,39,0,20,35,2,35,20,-19,2,-19,38,17,-16,17,38,-1,38,-1,21,35,1,35,21,-19,1,-19,38,18,-16,18,38,-2,38,-2
1552,11,5,37,12,42,10,42,12,-32,10,-32,48,6,-26,6,48,4,48,4,13,42,9,42,13,-32,9,-32,48,7,-26,7,48,3,48,3,14,42,8,42,14,-32,8,-32,48,8,-26,8,48,2,48,2,15,42,7,42,15,-32,7,-32,48,9,-26,9,48,1,48,1,16,42,6,42,16,-32,6,-32,48,10,-26,10,48,0,48,0,17,41,5,41,17,-31,5,-31,47,11,-25,11,47,-1,47,-1,18,41,4,41,18,-31,4,-31,47,12,-25,12,47,-2,47,-2,19,41,3,41,19,-31,3,-31,47,13,-25,13,47,-3,47,-3,20,41,2,41,20,-31,2,-31,47,14,-25,14,47,-4,47,-4,21,40,1,40,21,-30,1,-30,46,15,-24,15,46,-5,46,-5
1553,12,14,35,13,49,11,49,13,-21,11,-21,47,15,-23,15,47,13,47,13,14,49,10,49,14,-21,10,-21,47,16,-23,16,47,12,47,12,15,49,9,49,15,-21,9,-21,47,17,-23,17,47,11,47,11,16,49,8,49,16,-21,8,-21,47,18,-23,18,47,10,47,10,17,49,7,49,17,-21,7,-21,47,19,-23,19,47,9,47,9,18,48,6,48,18,-20,6,-20,46,20,-22,20,46,8,46,8,19,48,5,48,19,-20,5,-20,46,21,-22,21,46,7,46,7,20,48,4,48,20,-20,4,-20,46,22,-22,22,46,6,46,6,21,48,3,48,21,-20,3,-20,46,23,-22,23,46,5,46,5,22,47,2,47,22,-19,2,-19,45,24,-21,24,45,4,45,4
1554,15,14,43,16,57,14,57,16,-29,14,-29,58,15,-28,15,58,13,58,13,17,57,13,57,17,-29,13,-29,58,16,-28,16,58,12,58,12,18,57,12,57,18,-29,12,-29,58,17,-28,17,58,11,58,11,19,57,11,57,19,-29,11,-29,58,18,-28,18,58,10,58,10,20,57,10,57,20,-29,10,-29,58,19,-28,19,58,9,58,9,21,56,9,56,21,-28,9,-28,57,20,-27,20,57,8,57,8,22,56,8,56,22,-28,8,-28,57,21,-27,21,57,7,57,7,23,56,7,56,23,-28,7,-28,57,22,-27,22,57,6,57,6,24,56,6,56,24,-28,6,-28,57,23,-27,23,57,5,57,5,25,56,5,56,25,-28,5,-28,57,24,-27,24,57,4,57,4
1555,1,4,26,2,30,0,30,2,-22,0,-22,27,5,-25,5,27,3,27,3,3,30,-1,30,3,-22,-1,-22,27,6,-25,6,27,2,27,2,4,30,-2,30,4,-22,-2,-22,27,7,-25,7,27,1,27,1,5,30,-3,30,5,-22,-3,-22,27,8,-25,8,27,0,27,0,6,29,-4,29,6,-21,-4,-21,26,9,-24,9,26,-1,26,-1,7,29,-5,29,7,-21,-5,-21,26,10,-24,10,26,-2,26,-2,8,29,-6,29,8,-21,-6,-21,26,11,-24,11,26,-3,26,-3,9,28,-7,28,9,-20,-7,-20,25,12,-23,12,25,-4,25,-4,10,28,-8,28,10,-20,-8,-20,25,13,-23,13,25,-5,25,-5,11,28,-9,28,11,-20,-9,-20,25,14,-23,14,25,-6,25,-6
1556,13,15,41,14,56,12,56,14,-26,12,-26,54,16,-28,16,54,14,54,14,15,56,11,56,15,-26,11,-26,54,17,-28,17,54,13,54,13,16,56,10,56,16,-26,10,-26,54,18,-28,18,54,12,54,12,17,56,9,56,17,-26,9,-26,54,19,-28,19,54,11,54,11,18,56,8,56,18,-26,8,-26,54,20,-28,20,54,10,54,10,19,55,7,55,19,-25,7,-25,53,21,-27,21,53,9,53,9,20,55,6,55,20,-25,6,-25,53,22,-27,22,53,8,53,8,21,55,5,55,21,-25,5,-25,53,23,-27,23,53,7,53,7,22,55,4,55,22,-25,4,-25,53,24,-27,24,53,6,53,6,23,55,3,55,23,-25,3,-25,53,25,-27,25,53,5,53,5
1557,3,8,26,4,34,2,34,4,-18,2,-18,29,9,-23,9,29,7,29,7,5,34,1,34,5,-18,1,-18,29,10,-23,10,29,6,29,6,6,34,0,34,6,-18,0,-18,29,11,-23,11,29,5,29,5,7,34,-1,34,7,-18,-1,-18,29,12,-23,12,29,4,29,4,8,33,-2,33,8,-17,-2,-17,28,13,-22,13,28,3,28,3,9,33,-3,33,9,-17,-3,-17,28,14,-22,14,28,2,28,2,10,33,-4,33,10,-17,-4,-17,28,15,-22,15,28,1,28,1,11,32,-5,32,11,-16,-5,-16,27,16,-21,16,27,0,27,0,12,32,-6,32,12,-16,-6,-16,27,17,-21,17,27,-1,27,-1,13,32,-7,32,13,-16,-7,-16,27,18,-21,18,27,-2,27,-2
1558,9,10,25,10,35,8,35,10,-15,8,-15,34,11,-16,11,34,9,34,9,11,35,7,35,11,-15,7,-15,34,12,-16,12,34,8,34,8,12,35,6,35,12,-15,6,-15,34,13,-16,13,34,7,34,7,13,35,5,35,13,-15,5,-15,34,14,-16,14,34,6,34,6,14,34,4,34,14,-14,4,-14,33,15,-15,15,33,5,33,5,15,34,3,34,15,-14,3,-14,33,16,-15,16,33,4,33,4,16,34,2,34,16,-14,2,-14,33,17,-15,17,33,3,33,3,17,33,1,33,17,-13,1,-13,32,18,-14,18,32,2,32,2,18,33,0,33,18,-13,0,-13,32,19,-14,19,32,1,32,1,19,32,-1,32,19,-12,-1,-12,31,20,-13,20,31,0,31,0
1559,12,11,44,13,55,11,55,13,-33,11,-33,56,12,-32,12,56,10,56,10,14,55,10,55,14,-33,10,-33,56,13,-32,13,56,9,56,9,15,55,9,55,15,-33,9,-33,56,14,-32,14,56,8,56,8,16,55,8,55,16,-33,8,-33,56,15,-32,15,56,7,56,7,17,55,7,55,17,-33,7,-33,56,16,-32,16,56,6,56,6,18,54,6,54,18,-32,6,-32,55,17,-31,17,55,5,55,5,19,54,5,54,19,-32,5,-32,55,18,-31,18,55,4,55,4,20,54,4,54,20,-32,4,-32,55,19,-31,19,55,3,55,3,21,54,3,54,21,-32,3,-32,55,20,-31,20,55,2,55,2,22,54,2,54,22,-32,2,-32,55,21,-31,21,55,1,55,1
1560,12,7,22,13,29,11,29,13,-15,11,-15,34,8,-10,8,34,6,34,6,14,29,10,29,14,-15,10,-15,34,9,-10,9,34,5,34,5,15,29,9,29,15,-15,9,-15,34,10,-10,10,34,4,34,4,16,28,8,28,16,-14,8,-14,33,11,-9,11,33,3,33,3,17,28,7,28,17,-14,7,-14,33,12,-9,12,33,2,33,2,18,28,6,28,18,-14,6,-14,33,13,-9,13,33,1,33,1,19,28,5,28,19,-14,5,-14,33,14,-9,14,33,0,33,0,20,27,4,27,20,-13,4,-13,32,15,-8,15,32,-1,32,-1,21,27,3,27,21,-13,3,-13,32,16,-8,16,32,-2,32,-2,22,26,2,26,22,-12,2,-12,31,17,-7,17,31,-3,31,-3
